EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-05-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 234938) of station NEUSIEDL AM SEE, AUSTRIA (STAID:  24719)

 STAID,    SOUID,    DATE,   RR, Q_RR
 24719,234938,19360329,    0,    0
 24719,234938,19360330,   77,    0
 24719,234938,19360331,   13,    0
 24719,234938,19360401,    0,    0
 24719,234938,19360402,   35,    0
 24719,234938,19360403,    0,    0
 24719,234938,19360404,   51,    0
 24719,234938,19360405,    0,    0
 24719,234938,19360406,    0,    0
 24719,234938,19360407,   40,    0
 24719,234938,19360408,    0,    0
 24719,234938,19360409,    0,    0
 24719,234938,19360410,    0,    0
 24719,234938,19360411,    8,    0
 24719,234938,19360412,   16,    0
 24719,234938,19360413,    0,    0
 24719,234938,19360414,    0,    0
 24719,234938,19360415,    0,    0
 24719,234938,19360416,    0,    0
 24719,234938,19360417,    1,    0
 24719,234938,19360418,    0,    0
 24719,234938,19360419,    0,    0
 24719,234938,19360420,    0,    0
 24719,234938,19360421,    0,    0
 24719,234938,19360422,    0,    0
 24719,234938,19360423,    0,    0
 24719,234938,19360424,    0,    0
 24719,234938,19360425,    5,    0
 24719,234938,19360426,    0,    0
 24719,234938,19360427,    0,    0
 24719,234938,19360428,    0,    0
 24719,234938,19360429,    0,    0
 24719,234938,19360430,    3,    0
 24719,234938,19360501,  115,    0
 24719,234938,19360502,   76,    0
 24719,234938,19360503,  243,    0
 24719,234938,19360504,    0,    0
 24719,234938,19360505,    0,    0
 24719,234938,19360506,   27,    0
 24719,234938,19360507,  137,    0
 24719,234938,19360508,    3,    0
 24719,234938,19360509,    0,    0
 24719,234938,19360510,  153,    0
 24719,234938,19360511,    0,    0
 24719,234938,19360512,    0,    0
 24719,234938,19360513,    0,    0
 24719,234938,19360514,    0,    0
 24719,234938,19360515,    0,    0
 24719,234938,19360516,    0,    0
 24719,234938,19360517,   93,    0
 24719,234938,19360518,    0,    0
 24719,234938,19360519,  252,    0
 24719,234938,19360520,   73,    0
 24719,234938,19360521,    0,    0
 24719,234938,19360522,  105,    0
 24719,234938,19360523,   26,    0
 24719,234938,19360524,    0,    0
 24719,234938,19360525,    0,    0
 24719,234938,19360526,    0,    0
 24719,234938,19360527,    0,    0
 24719,234938,19360528,    0,    0
 24719,234938,19360529,    0,    0
 24719,234938,19360530,    0,    0
 24719,234938,19360531,  150,    0
 24719,234938,19360601,   12,    0
 24719,234938,19360602,    0,    0
 24719,234938,19360603,    0,    0
 24719,234938,19360604,  100,    0
 24719,234938,19360605,  178,    0
 24719,234938,19360606,  132,    0
 24719,234938,19360607,   33,    0
 24719,234938,19360608,    0,    0
 24719,234938,19360609,    0,    0
 24719,234938,19360610,    0,    0
 24719,234938,19360611,    3,    0
 24719,234938,19360612,    0,    0
 24719,234938,19360613,    0,    0
 24719,234938,19360614,    0,    0
 24719,234938,19360615,    0,    0
 24719,234938,19360616,    0,    0
 24719,234938,19360617,    0,    0
 24719,234938,19360618,    0,    0
 24719,234938,19360619,    0,    0
 24719,234938,19360620,    0,    0
 24719,234938,19360621,    0,    0
 24719,234938,19360622,    0,    0
 24719,234938,19360623,    0,    0
 24719,234938,19360624,    0,    0
 24719,234938,19360625,    0,    0
 24719,234938,19360626,    0,    0
 24719,234938,19360627,    0,    0
 24719,234938,19360628,    0,    0
 24719,234938,19360629,    0,    0
 24719,234938,19360630,  120,    0
 24719,234938,19360701,    0,    0
 24719,234938,19360702,  128,    0
 24719,234938,19360703,    0,    0
 24719,234938,19360704,    0,    0
 24719,234938,19360705,    0,    0
 24719,234938,19360706,    0,    0
 24719,234938,19360707,    0,    0
 24719,234938,19360708,   38,    0
 24719,234938,19360709,  188,    0
 24719,234938,19360710,   45,    0
 24719,234938,19360711,    0,    0
 24719,234938,19360712,   46,    0
 24719,234938,19360713,   36,    0
 24719,234938,19360714,    0,    0
 24719,234938,19360715,    0,    0
 24719,234938,19360716,    0,    0
 24719,234938,19360717,    0,    0
 24719,234938,19360718,    0,    0
 24719,234938,19360719,   53,    0
 24719,234938,19360720,    0,    0
 24719,234938,19360721,   40,    0
 24719,234938,19360722,    0,    0
 24719,234938,19360723,    0,    0
 24719,234938,19360724,    0,    0
 24719,234938,19360725,    0,    0
 24719,234938,19360726,    0,    0
 24719,234938,19360727,    0,    0
 24719,234938,19360728,    0,    0
 24719,234938,19360729,    0,    0
 24719,234938,19360730,   65,    0
 24719,234938,19360731,  115,    0
 24719,234938,19360801,   30,    0
 24719,234938,19360802,   20,    0
 24719,234938,19360803,   32,    0
 24719,234938,19360804,   19,    0
 24719,234938,19360805,    0,    0
 24719,234938,19360806,    0,    0
 24719,234938,19360807,   70,    0
 24719,234938,19360808,    6,    0
 24719,234938,19360809,    0,    0
 24719,234938,19360810,    0,    0
 24719,234938,19360811,    0,    0
 24719,234938,19360812,   51,    0
 24719,234938,19360813,    0,    0
 24719,234938,19360814,    0,    0
 24719,234938,19360815,    0,    0
 24719,234938,19360816,    0,    0
 24719,234938,19360817,    0,    0
 24719,234938,19360818,    0,    0
 24719,234938,19360819,    0,    0
 24719,234938,19360820,    0,    0
 24719,234938,19360821,    0,    0
 24719,234938,19360822,   14,    0
 24719,234938,19360823,    0,    0
 24719,234938,19360824,    0,    0
 24719,234938,19360825,    0,    0
 24719,234938,19360826,    0,    0
 24719,234938,19360827,    0,    0
 24719,234938,19360828,    0,    0
 24719,234938,19360829,    0,    0
 24719,234938,19360830,    0,    0
 24719,234938,19360831,    0,    0
 24719,234938,19360901,    0,    0
 24719,234938,19360902,    0,    0
 24719,234938,19360903,    0,    0
 24719,234938,19360904,   10,    0
 24719,234938,19360905,   23,    0
 24719,234938,19360906,   64,    0
 24719,234938,19360907,    0,    0
 24719,234938,19360908,    7,    0
 24719,234938,19360909,   10,    0
 24719,234938,19360910,  160,    0
 24719,234938,19360911,    0,    0
 24719,234938,19360912,    0,    0
 24719,234938,19360913,    0,    0
 24719,234938,19360914,    0,    0
 24719,234938,19360915,    0,    0
 24719,234938,19360916,    0,    0
 24719,234938,19360917,    0,    0
 24719,234938,19360918,    0,    0
 24719,234938,19360919,    0,    0
 24719,234938,19360920,    0,    0
 24719,234938,19360921,    3,    0
 24719,234938,19360922,    0,    0
 24719,234938,19360923,    0,    0
 24719,234938,19360924,    0,    0
 24719,234938,19360925,    0,    0
 24719,234938,19360926,   50,    0
 24719,234938,19360927,    0,    0
 24719,234938,19360928,    0,    0
 24719,234938,19360929,    0,    0
 24719,234938,19360930,    8,    0
 24719,234938,19361001,   34,    0
 24719,234938,19361002,    0,    0
 24719,234938,19361003,    0,    0
 24719,234938,19361004,    0,    0
 24719,234938,19361005,    3,    0
 24719,234938,19361006,  120,    0
 24719,234938,19361007,  447,    0
 24719,234938,19361008,   26,    0
 24719,234938,19361009,    0,    0
 24719,234938,19361010,   65,    0
 24719,234938,19361011,   10,    0
 24719,234938,19361012,    0,    0
 24719,234938,19361013,    0,    0
 24719,234938,19361014,   18,    0
 24719,234938,19361015,    0,    0
 24719,234938,19361016,    0,    0
 24719,234938,19361017,    0,    0
 24719,234938,19361018,    0,    0
 24719,234938,19361019,    0,    0
 24719,234938,19361020,    0,    0
 24719,234938,19361021,   72,    0
 24719,234938,19361022,   46,    0
 24719,234938,19361023,    9,    0
 24719,234938,19361024,    0,    0
 24719,234938,19361025,    0,    0
 24719,234938,19361026,    6,    0
 24719,234938,19361027,  280,    0
 24719,234938,19361028,    1,    0
 24719,234938,19361029,  467,    0
 24719,234938,19361030,  183,    0
 24719,234938,19361031,  187,    0
 24719,234938,19361101,   18,    0
 24719,234938,19361102,   28,    0
 24719,234938,19361103,    0,    0
 24719,234938,19361104,    0,    0
 24719,234938,19361105,    0,    0
 24719,234938,19361106,    0,    0
 24719,234938,19361107,    0,    0
 24719,234938,19361108,   39,    0
 24719,234938,19361109,    6,    0
 24719,234938,19361110,   48,    0
 24719,234938,19361111,    0,    0
 24719,234938,19361112,    0,    0
 24719,234938,19361113,    2,    0
 24719,234938,19361114,    0,    0
 24719,234938,19361115,    2,    0
 24719,234938,19361116,    0,    0
 24719,234938,19361117,    3,    0
 24719,234938,19361118,    0,    0
 24719,234938,19361119,    0,    0
 24719,234938,19361120,    0,    0
 24719,234938,19361121,    0,    0
 24719,234938,19361122,    0,    0
 24719,234938,19361123,    0,    0
 24719,234938,19361124,    2,    0
 24719,234938,19361125,    0,    0
 24719,234938,19361126,    0,    0
 24719,234938,19361127,    0,    0
 24719,234938,19361128,    0,    0
 24719,234938,19361129,    0,    0
 24719,234938,19361130,   32,    0
 24719,234938,19361201,    0,    0
 24719,234938,19361202,    9,    0
 24719,234938,19361203,    0,    0
 24719,234938,19361204,   12,    0
 24719,234938,19361205,    0,    0
 24719,234938,19361206,    6,    0
 24719,234938,19361207,    0,    0
 24719,234938,19361208,    0,    0
 24719,234938,19361209,    0,    0
 24719,234938,19361210,    0,    0
 24719,234938,19361211,    0,    0
 24719,234938,19361212,    0,    0
 24719,234938,19361213,    0,    0
 24719,234938,19361214,    0,    0
 24719,234938,19361215,    0,    0
 24719,234938,19361216,    0,    0
 24719,234938,19361217,   15,    0
 24719,234938,19361218,    2,    0
 24719,234938,19361219,    1,    0
 24719,234938,19361220,    0,    0
 24719,234938,19361221,    0,    0
 24719,234938,19361222,    0,    0
 24719,234938,19361223,    0,    0
 24719,234938,19361224,    0,    0
 24719,234938,19361225,   20,    0
 24719,234938,19361226,    0,    0
 24719,234938,19361227,    0,    0
 24719,234938,19361228,    0,    0
 24719,234938,19361229,    0,    0
 24719,234938,19361230,    0,    0
 24719,234938,19361231,    0,    0
 24719,234938,19370101,    0,    0
 24719,234938,19370102,    0,    0
 24719,234938,19370103,    0,    0
 24719,234938,19370104,    0,    0
 24719,234938,19370105,   10,    0
 24719,234938,19370106,   27,    0
 24719,234938,19370107,    2,    0
 24719,234938,19370108,    0,    0
 24719,234938,19370109,    0,    0
 24719,234938,19370110,    0,    0
 24719,234938,19370111,    0,    0
 24719,234938,19370112,    0,    0
 24719,234938,19370113,    0,    0
 24719,234938,19370114,    0,    0
 24719,234938,19370115,    0,    0
 24719,234938,19370116,    0,    0
 24719,234938,19370117,    0,    0
 24719,234938,19370118,   10,    0
 24719,234938,19370119,   36,    0
 24719,234938,19370120,   13,    0
 24719,234938,19370121,    0,    0
 24719,234938,19370122,    0,    0
 24719,234938,19370123,    0,    0
 24719,234938,19370124,    0,    0
 24719,234938,19370125,  118,    0
 24719,234938,19370126,   20,    0
 24719,234938,19370127,   18,    0
 24719,234938,19370128,   98,    0
 24719,234938,19370129,   22,    0
 24719,234938,19370130,    0,    0
 24719,234938,19370131,    0,    0
 24719,234938,19370201,    0,    0
 24719,234938,19370202,    0,    0
 24719,234938,19370203,    0,    0
 24719,234938,19370204,    1,    0
 24719,234938,19370205,   53,    0
 24719,234938,19370206,   25,    0
 24719,234938,19370207,    0,    0
 24719,234938,19370208,   38,    0
 24719,234938,19370209,   88,    0
 24719,234938,19370210,    0,    0
 24719,234938,19370211,    1,    0
 24719,234938,19370212,    0,    0
 24719,234938,19370213,    0,    0
 24719,234938,19370214,    0,    0
 24719,234938,19370215,   16,    0
 24719,234938,19370216,    2,    0
 24719,234938,19370217,   40,    0
 24719,234938,19370218,    0,    0
 24719,234938,19370219,   12,    0
 24719,234938,19370220,    0,    0
 24719,234938,19370221,    0,    0
 24719,234938,19370222,    0,    0
 24719,234938,19370223,   12,    0
 24719,234938,19370224,    0,    0
 24719,234938,19370225,    0,    0
 24719,234938,19370226,    2,    0
 24719,234938,19370227,    0,    0
 24719,234938,19370228,    0,    0
 24719,234938,19370301,    0,    0
 24719,234938,19370302,  148,    0
 24719,234938,19370303,   40,    0
 24719,234938,19370304,    0,    0
 24719,234938,19370305,   22,    0
 24719,234938,19370306,   26,    0
 24719,234938,19370307,    0,    0
 24719,234938,19370308,    0,    0
 24719,234938,19370309,   33,    0
 24719,234938,19370310,   46,    0
 24719,234938,19370311,    0,    0
 24719,234938,19370312,    0,    0
 24719,234938,19370313,    0,    0
 24719,234938,19370314,    9,    0
 24719,234938,19370315,    0,    0
 24719,234938,19370316,    0,    0
 24719,234938,19370317,    0,    0
 24719,234938,19370318,    0,    0
 24719,234938,19370319,    0,    0
 24719,234938,19370320,    4,    0
 24719,234938,19370321,   45,    0
 24719,234938,19370322,    4,    0
 24719,234938,19370323,   10,    0
 24719,234938,19370324,  252,    0
 24719,234938,19370325,   10,    0
 24719,234938,19370326,    0,    0
 24719,234938,19370327,   30,    0
 24719,234938,19370328,    0,    0
 24719,234938,19370329,  120,    0
 24719,234938,19370330,   48,    0
 24719,234938,19370331,  102,    0
 24719,234938,19370401,   36,    0
 24719,234938,19370402,   78,    0
 24719,234938,19370403,   22,    0
 24719,234938,19370404,   52,    0
 24719,234938,19370405,    0,    0
 24719,234938,19370406,   36,    0
 24719,234938,19370407,    8,    0
 24719,234938,19370408,   45,    0
 24719,234938,19370409,   72,    0
 24719,234938,19370410,    0,    0
 24719,234938,19370411,   20,    0
 24719,234938,19370412,   34,    0
 24719,234938,19370413,    0,    0
 24719,234938,19370414,  148,    0
 24719,234938,19370415,    1,    0
 24719,234938,19370416,   15,    0
 24719,234938,19370417,    0,    0
 24719,234938,19370418,    0,    0
 24719,234938,19370419,    0,    0
 24719,234938,19370420,    0,    0
 24719,234938,19370421,   24,    0
 24719,234938,19370422,    0,    0
 24719,234938,19370423,   26,    0
 24719,234938,19370424,    9,    0
 24719,234938,19370425,    3,    0
 24719,234938,19370426,    1,    0
 24719,234938,19370427,    1,    0
 24719,234938,19370428,    0,    0
 24719,234938,19370429,    0,    0
 24719,234938,19370430,    3,    0
 24719,234938,19370501,    4,    0
 24719,234938,19370502,    0,    0
 24719,234938,19370503,    0,    0
 24719,234938,19370504,    0,    0
 24719,234938,19370505,   62,    0
 24719,234938,19370506,    0,    0
 24719,234938,19370507,    0,    0
 24719,234938,19370508,    0,    0
 24719,234938,19370509,    0,    0
 24719,234938,19370510,    0,    0
 24719,234938,19370511,    0,    0
 24719,234938,19370512,    0,    0
 24719,234938,19370513,    0,    0
 24719,234938,19370514,    0,    0
 24719,234938,19370515,    0,    0
 24719,234938,19370516,    0,    0
 24719,234938,19370517,    0,    0
 24719,234938,19370518,    0,    0
 24719,234938,19370519,    0,    0
 24719,234938,19370520,    0,    0
 24719,234938,19370521,    0,    0
 24719,234938,19370522,   35,    0
 24719,234938,19370523,  117,    0
 24719,234938,19370524,    0,    0
 24719,234938,19370525,    2,    0
 24719,234938,19370526,    0,    0
 24719,234938,19370527,    0,    0
 24719,234938,19370528,    0,    0
 24719,234938,19370529,    0,    0
 24719,234938,19370530,    0,    0
 24719,234938,19370531,    0,    0
 24719,234938,19370601,  170,    0
 24719,234938,19370602,    0,    0
 24719,234938,19370603,    0,    0
 24719,234938,19370604,    0,    0
 24719,234938,19370605,    0,    0
 24719,234938,19370606,    0,    0
 24719,234938,19370607,    0,    0
 24719,234938,19370608,    0,    0
 24719,234938,19370609,    0,    0
 24719,234938,19370610,    0,    0
 24719,234938,19370611,    0,    0
 24719,234938,19370612,    0,    0
 24719,234938,19370613,    1,    0
 24719,234938,19370614,  185,    0
 24719,234938,19370615,    1,    0
 24719,234938,19370616,  166,    0
 24719,234938,19370617,   27,    0
 24719,234938,19370618,   40,    0
 24719,234938,19370619,  220,    0
 24719,234938,19370620,    7,    0
 24719,234938,19370621,    4,    0
 24719,234938,19370622,    0,    0
 24719,234938,19370623,    0,    0
 24719,234938,19370624,    0,    0
 24719,234938,19370625,    0,    0
 24719,234938,19370626,    0,    0
 24719,234938,19370627,    0,    0
 24719,234938,19370628,    0,    0
 24719,234938,19370629,    0,    0
 24719,234938,19370630,    0,    0
 24719,234938,19370701,    0,    0
 24719,234938,19370702,    0,    0
 24719,234938,19370703,    0,    0
 24719,234938,19370704,    0,    0
 24719,234938,19370705,    0,    0
 24719,234938,19370706,    0,    0
 24719,234938,19370707,    2,    0
 24719,234938,19370708,    0,    0
 24719,234938,19370709,   17,    0
 24719,234938,19370710,   29,    0
 24719,234938,19370711,    0,    0
 24719,234938,19370712,  252,    0
 24719,234938,19370713,   53,    0
 24719,234938,19370714,    0,    0
 24719,234938,19370715,    0,    0
 24719,234938,19370716,    0,    0
 24719,234938,19370717,    0,    0
 24719,234938,19370718,    0,    0
 24719,234938,19370719,    0,    0
 24719,234938,19370720,    0,    0
 24719,234938,19370721,    0,    0
 24719,234938,19370722,    0,    0
 24719,234938,19370723,    0,    0
 24719,234938,19370724,   50,    0
 24719,234938,19370725,  110,    0
 24719,234938,19370726,    0,    0
 24719,234938,19370727,    0,    0
 24719,234938,19370728,    2,    0
 24719,234938,19370729,    0,    0
 24719,234938,19370730,    0,    0
 24719,234938,19370731,  102,    0
 24719,234938,19370801,   23,    0
 24719,234938,19370802,   48,    0
 24719,234938,19370803,    0,    0
 24719,234938,19370804,    0,    0
 24719,234938,19370805,    0,    0
 24719,234938,19370806,    0,    0
 24719,234938,19370807,    0,    0
 24719,234938,19370808,    0,    0
 24719,234938,19370809,    0,    0
 24719,234938,19370810,    0,    0
 24719,234938,19370811,    0,    0
 24719,234938,19370812,    0,    0
 24719,234938,19370813,    0,    0
 24719,234938,19370814,   16,    0
 24719,234938,19370815,  163,    0
 24719,234938,19370816,   20,    0
 24719,234938,19370817,   29,    0
 24719,234938,19370818,   26,    0
 24719,234938,19370819,    0,    0
 24719,234938,19370820,    0,    0
 24719,234938,19370821,   57,    0
 24719,234938,19370822,    2,    0
 24719,234938,19370823,  340,    0
 24719,234938,19370824,  125,    0
 24719,234938,19370825,    0,    0
 24719,234938,19370826,    0,    0
 24719,234938,19370827,   20,    0
 24719,234938,19370828,    0,    0
 24719,234938,19370829,    0,    0
 24719,234938,19370830,    0,    0
 24719,234938,19370831,    0,    0
 24719,234938,19370901,    0,    0
 24719,234938,19370902,    0,    0
 24719,234938,19370903,    0,    0
 24719,234938,19370904,    0,    0
 24719,234938,19370905,    0,    0
 24719,234938,19370906,    0,    0
 24719,234938,19370907,    0,    0
 24719,234938,19370908,    0,    0
 24719,234938,19370909,    5,    0
 24719,234938,19370910,   68,    0
 24719,234938,19370911,  278,    0
 24719,234938,19370912,  233,    0
 24719,234938,19370913,    0,    0
 24719,234938,19370914,   68,    0
 24719,234938,19370915,    0,    0
 24719,234938,19370916,    0,    0
 24719,234938,19370917,    0,    0
 24719,234938,19370918,   10,    0
 24719,234938,19370919,    0,    0
 24719,234938,19370920,   29,    0
 24719,234938,19370921,    1,    0
 24719,234938,19370922,  499,    0
 24719,234938,19370923,    0,    0
 24719,234938,19370924,    0,    0
 24719,234938,19370925,    0,    0
 24719,234938,19370926,    0,    0
 24719,234938,19370927,    0,    0
 24719,234938,19370928,   73,    0
 24719,234938,19370929,   17,    0
 24719,234938,19370930,    0,    0
 24719,234938,19371001,    0,    0
 24719,234938,19371002,    0,    0
 24719,234938,19371003,    0,    0
 24719,234938,19371004,   66,    0
 24719,234938,19371005,    3,    0
 24719,234938,19371006,    0,    0
 24719,234938,19371007,    0,    0
 24719,234938,19371008,   21,    0
 24719,234938,19371009,    0,    0
 24719,234938,19371010,    0,    0
 24719,234938,19371011,    0,    0
 24719,234938,19371012,    0,    0
 24719,234938,19371013,    0,    0
 24719,234938,19371014,    5,    0
 24719,234938,19371015,    0,    0
 24719,234938,19371016,    0,    0
 24719,234938,19371017,    0,    0
 24719,234938,19371018,    0,    0
 24719,234938,19371019,    1,    0
 24719,234938,19371020,    0,    0
 24719,234938,19371021,    0,    0
 24719,234938,19371022,    0,    0
 24719,234938,19371023,    0,    0
 24719,234938,19371024,  207,    0
 24719,234938,19371025,    0,    0
 24719,234938,19371026,    0,    0
 24719,234938,19371027,    0,    0
 24719,234938,19371028,    0,    0
 24719,234938,19371029,    0,    0
 24719,234938,19371030,    0,    0
 24719,234938,19371031,    0,    0
 24719,234938,19371101,   10,    0
 24719,234938,19371102,    1,    0
 24719,234938,19371103,    0,    0
 24719,234938,19371104,    0,    0
 24719,234938,19371105,   97,    0
 24719,234938,19371106,  159,    0
 24719,234938,19371107,    1,    0
 24719,234938,19371108,    0,    0
 24719,234938,19371109,    0,    0
 24719,234938,19371110,   47,    0
 24719,234938,19371111,   38,    0
 24719,234938,19371112,   30,    0
 24719,234938,19371113,   16,    0
 24719,234938,19371114,    0,    0
 24719,234938,19371115,    2,    0
 24719,234938,19371116,   12,    0
 24719,234938,19371117,   44,    0
 24719,234938,19371118,    4,    0
 24719,234938,19371119,   20,    0
 24719,234938,19371120,   35,    0
 24719,234938,19371121,    0,    0
 24719,234938,19371122,    0,    0
 24719,234938,19371123,    0,    0
 24719,234938,19371124,    0,    0
 24719,234938,19371125,    2,    0
 24719,234938,19371126,    0,    0
 24719,234938,19371127,    0,    0
 24719,234938,19371128,    0,    0
 24719,234938,19371129,    0,    0
 24719,234938,19371130,    7,    0
 24719,234938,19371201,    0,    0
 24719,234938,19371202,    0,    0
 24719,234938,19371203,  130,    0
 24719,234938,19371204,    0,    0
 24719,234938,19371205,    2,    0
 24719,234938,19371206,   16,    0
 24719,234938,19371207,    0,    0
 24719,234938,19371208,   13,    0
 24719,234938,19371209,   20,    0
 24719,234938,19371210,    4,    0
 24719,234938,19371211,    8,    0
 24719,234938,19371212,    0,    0
 24719,234938,19371213,   28,    0
 24719,234938,19371214,    0,    0
 24719,234938,19371215,  170,    0
 24719,234938,19371216,   88,    0
 24719,234938,19371217,    9,    0
 24719,234938,19371218,    0,    0
 24719,234938,19371219,    2,    0
 24719,234938,19371220,    3,    0
 24719,234938,19371221,    0,    0
 24719,234938,19371222,    0,    0
 24719,234938,19371223,    3,    0
 24719,234938,19371224,   96,    0
 24719,234938,19371225,   98,    0
 24719,234938,19371226,    2,    0
 24719,234938,19371227,    4,    0
 24719,234938,19371228,    0,    0
 24719,234938,19371229,    1,    0
 24719,234938,19371230,    0,    0
 24719,234938,19371231,    7,    0
 24719,234938,19380101,   17,    0
 24719,234938,19380102,    0,    0
 24719,234938,19380103,    0,    0
 24719,234938,19380104,    8,    0
 24719,234938,19380105,    0,    0
 24719,234938,19380106,  124,    0
 24719,234938,19380107,    0,    0
 24719,234938,19380108,    3,    0
 24719,234938,19380109,    0,    0
 24719,234938,19380110,    0,    0
 24719,234938,19380111,    0,    0
 24719,234938,19380112,   45,    0
 24719,234938,19380113,    2,    0
 24719,234938,19380114,    0,    0
 24719,234938,19380115,   13,    0
 24719,234938,19380116,    0,    0
 24719,234938,19380117,   14,    0
 24719,234938,19380118,    0,    0
 24719,234938,19380119,    0,    0
 24719,234938,19380120,    6,    0
 24719,234938,19380121,    0,    0
 24719,234938,19380122,    0,    0
 24719,234938,19380123,    1,    0
 24719,234938,19380124,    0,    0
 24719,234938,19380125,    0,    0
 24719,234938,19380126,    0,    0
 24719,234938,19380127,   38,    0
 24719,234938,19380128,    0,    0
 24719,234938,19380129,    0,    0
 24719,234938,19380130,    3,    0
 24719,234938,19380131,    0,    0
 24719,234938,19380201,    3,    0
 24719,234938,19380202,   34,    0
 24719,234938,19380203,    0,    0
 24719,234938,19380204,    0,    0
 24719,234938,19380205,    0,    0
 24719,234938,19380206,    0,    0
 24719,234938,19380207,    0,    0
 24719,234938,19380208,    0,    0
 24719,234938,19380209,    0,    0
